xLCC,yLCC,BC
354119,4324850,0.587372124442197
354195,4324850,0.587793177649271
354270,4324850,0.588220479392314
354346,4324850,0.58866379601115
354421,4324850,0.589109711281895
354497,4324850,0.58956820087669
354572,4324850,0.590025203401389
354648,4324850,0.590490775352639
354723,4324850,0.590950490364091
354799,4324850,0.591414325678369
354874,4324850,0.591867778560259
354950,4324850,0.592320559967464
355025,4324850,0.592758383476814
355101,4324850,0.593190490263421
355176,4324850,0.593603109185362
355252,4324850,0.594004805837028
355327,4324850,0.594382634760077
355403,4324850,0.594744293773573
355478,4324850,0.595077989173347
355554,4324850,0.595390388355328
355629,4324850,0.595671190575025
355705,4324850,0.595925913639787
355780,4324850,0.596146096893528
355856,4324850,0.596336041878023
355931,4324850,0.596489459659477
356007,4324850,0.596609421814768
356082,4324850,0.596692091985603
356158,4324850,0.5967393402319
356233,4324850,0.596749966452399
356309,4324850,0.596724688170154
356384,4324850,0.596664980191345
356460,4324850,0.596570450737754
356535,4324850,0.596445110148077
356611,4324850,0.596287475129722
356686,4324850,0.596103773909377
356762,4324850,0.595891422467056
356837,4324850,0.595658413429052
356913,4324850,0.595401046823702
356988,4324850,0.595128568383906
357064,4324850,0.594836176157897
357139,4324850,0.59453388823739
357215,4324850,0.594215874478085
357290,4324850,0.593892541348011
357366,4324850,0.593557172313075
357441,4324850,0.593220298272588
357517,4324850,0.592874507877229
357592,4324850,0.592530295489743
357668,4324850,0.59217976344174
357743,4324850,0.591833274540253
357819,4324850,0.591482639829027
357894,4324850,0.591138026190026
357970,4324850,0.590791117438647
358045,4324850,0.590451828606555
358121,4324850,0.590111845289693
358196,4324850,0.589780774574333
358272,4324850,0.5894504020694
358347,4324850,0.58912997082148
358423,4324850,0.588811441038223
358498,4324850,0.588503639470827
358574,4324850,0.588198758430311
358649,4324850,0.587905164119289
358725,4324850,0.5876153261
358800,4324850,0.587337116732896
358876,4324850,0.587063318512652
358951,4324850,0.586801288994512
359027,4324850,0.586544151377879
359102,4324850,0.586298739741726
359178,4324850,0.586058538629763
359253,4324850,0.585829861190881
359329,4324850,0.585606567243626
359404,4324850,0.58539446105496
359480,4324850,0.585187785288622
359555,4324850,0.584991854868757
359631,4324850,0.584801296938852
359706,4324850,0.584620962070962
359782,4324850,0.584445858144625
359857,4324850,0.584280399939322
359933,4324850,0.584119967636406
360008,4324850,0.583968570733578
360084,4324850,0.58382194936969
360159,4324850,0.58368373891674
360235,4324850,0.583550024038034
360310,4324850,0.583424096787051
360386,4324850,0.583302368640059
360461,4324850,0.583187818078989
360537,4324850,0.583077164159059
360612,4324850,0.582973100004949
360688,4324850,0.582872632165345
360763,4324850,0.58277819480724
349438,4324920,0.58099834794606
349514,4324920,0.581002600104902
349589,4324920,0.581007095878788
349665,4324920,0.581011978860528
349740,4324920,0.581017145818577
349816,4324920,0.581022762455875
349891,4324920,0.581028710756717
349967,4324920,0.581035182293645
350042,4324920,0.581042041965116
350118,4324920,0.581049511677269
350193,4324920,0.581057436551296
350269,4324920,0.581066074139883
350344,4324920,0.58107524663319
350420,4324920,0.581085253568405
350495,4324920,0.581095890500737
350571,4324920,0.581107506529422
350646,4324920,0.581119866213849
350722,4324920,0.581133377293767
350797,4324920,0.581147768184155
350873,4324920,0.581163516162253
350948,4324920,0.581180307400897
351024,4324920,0.581198701814705
351099,4324920,0.581218336086316
