xLCC,yLCC,BC
360612,4324470,0.619115284669923
360688,4324470,0.619091362680318
360763,4324470,0.61907066711028
349438,4324540,0.618645032489907
349514,4324540,0.618604217072817
349589,4324540,0.6185633934169
349665,4324540,0.618521485593625
349740,4324540,0.618479611045605
349816,4324540,0.61843667034684
349891,4324540,0.618393812977652
349967,4324540,0.618349918699795
350042,4324540,0.618306167872957
350118,4324540,0.618261422855782
350193,4324540,0.618216893275418
350269,4324540,0.61817142835496
350344,4324540,0.618126264834158
350420,4324540,0.618080244083667
350495,4324540,0.618034627151135
350571,4324540,0.61798825403599
350646,4324540,0.617942406510953
350722,4324540,0.617895931094132
350797,4324540,0.617850125767891
350873,4324540,0.617803853108083
350948,4324540,0.617758421671787
351024,4324540,0.617712721551675
351099,4324540,0.617668064898027
351175,4324540,0.617623382998511
351250,4324540,0.617579982991346
351326,4324540,0.617536853577607
351401,4324540,0.617495286314742
351477,4324540,0.617454346406309
351552,4324540,0.617415296879277
351628,4324540,0.617377301716832
351703,4324540,0.617341579571092
351779,4324540,0.617307418938654
351854,4324540,0.61727597472762
351930,4324540,0.617246689304611
352005,4324540,0.617220630173378
352081,4324540,0.617197426538741
352156,4324540,0.617178029632918
352232,4324540,0.61716229179241
352307,4324540,0.61715101284443
352383,4324540,0.617144307199969
352458,4324540,0.617142780723203
352534,4324540,0.617146850311177
352609,4324540,0.617156876741475
352685,4324540,0.617173619511579
352760,4324540,0.617197133728726
352836,4324540,0.617228558964015
352911,4324540,0.6172675743443
352987,4324540,0.617315731584732
353062,4324540,0.617372254705842
353138,4324540,0.61743913141795
353213,4324540,0.617515045431364
353289,4324540,0.617602433758108
353364,4324540,0.617699353649353
353440,4324540,0.617808692938889
353515,4324540,0.617927803015429
353591,4324540,0.618060012482735
353666,4324540,0.618201903855261
353742,4324540,0.618357226418359
353817,4324540,0.618521757251883
353893,4324540,0.618699638300203
353968,4324540,0.618885839360349
354044,4324540,0.619084860633373
354119,4324540,0.619290901834888
354195,4324540,0.619508780743341
354270,4324540,0.619732002556276
354346,4324540,0.619965654181154
354421,4324540,0.620202654968139
354497,4324540,0.620448302392641
354572,4324540,0.620695063707941
354648,4324540,0.620948376326898
354723,4324540,0.621200405727883
354799,4324540,0.621456646110252
354874,4324540,0.62170912095521
354950,4324540,0.621963287200553
355025,4324540,0.622211190764866
355101,4324540,0.622458150027224
355176,4324540,0.62269639988689
355252,4324540,0.622931016806455
355327,4324540,0.623154592220939
355403,4324540,0.623371861284182
355478,4324540,0.62357593966753
355554,4324540,0.623771131842151
355629,4324540,0.623951243545693
355705,4324540,0.624120074391438
355780,4324540,0.624272279682886
355856,4324540,0.624411098561148
355931,4324540,0.624532181286116
356007,4324540,0.624638170212121
356082,4324540,0.624725830739083
356158,4324540,0.62479718922662
356233,4324540,0.624850208100256
356309,4324540,0.624886291074851
356384,4324540,0.624904628898827
356460,4324540,0.62490600323649
356535,4324540,0.624890806128339
356611,4324540,0.624859201154678
356686,4324540,0.62481269653166
356762,4324540,0.62475084454032
356837,4324540,0.624676136062732
356913,4324540,0.624587524900521
356988,4324540,0.624488320178262
357064,4324540,0.624376901556325
357139,4324540,0.624257221752825
357215,4324540,0.624127127009025
357290,4324540,0.62399104699051
357366,4324540,0.623846353158275
357441,4324540,0.623697805044066
357517,4324540,0.623542373069986
357592,4324540,0.623385022956876
357668,4324540,0.623222406871907
357743,4324540,0.623059594471192
357819,4324540,0.622893004485858
357894,4324540,0.622727725079254
357970,4324540,0.622560022540786
358045,4324540,0.622394930461581
358121,4324540,0.62222863617466
358196,4324540,0.62206605501202
358272,4324540,0.621903359762378
358347,4324540,0.621745291936187
358423,4324540,0.621588065025338
358498,4324540,0.621436199191219
358574,4324540,0.621285995361294
358649,4324540,0.621141713282489
358725,4324540,0.620999780389426
358800,4324540,0.620864165833084
358876,4324540,0.620731455743035
358951,4324540,0.620605307493038
359027,4324540,0.620482491824098
359102,4324540,0.620366341855515
359178,4324540,0.620253833054292
359253,4324540,0.62014796982567
359329,4324540,0.620045947064016
359404,4324540,0.619950443033809
359480,4324540,0.619858881715973
359555,4324540,0.619773623674895
359631,4324540,0.619692326993696
359706,4324540,0.619617047613293
359782,4324540,0.619545678540028
359857,4324540,0.619479987602749
359933,4324540,0.619418099859211
360008,4324540,0.619361513871646
360084,4324540,0.619308580727022
360159,4324540,0.619260549943633
360235,4324540,0.619215990027378
360310,4324540,0.619175922259388
360386,4324540,0.619139121924704
360461,4324540,0.619106402829997
360537,4324540,0.619076734902767
360612,4324540,0.619050744719284
360688,4324540,0.619027583704568
360763,4324540,0.619007710590067
349438,4324620,0.618619960906263
349514,4324620,0.618578139094823
349589,4324620,0.618536278788583
349665,4324620,0.618493274374954
349740,4324620,0.61845027006523
349816,4324620,0.618406134093019
349891,4324620,0.618362045132314
349967,4324620,0.618316847713624
350042,4324620,0.618271754057715
350118,4324620,0.618225588154416
350193,4324620,0.618179594427484
350269,4324620,0.618132580338193
350344,4324620,0.618085820654827
350420,4324620,0.61803811133463
350495,4324620,0.617990755013059
350571,4324620,0.617942542371296
350646,4324620,0.61789480069014
350722,4324620,0.617846323029157
350797,4324620,0.617798457196185
350873,4324620,0.617750007968354
350948,4324620,0.617702338480847
351024,4324620,0.617654276547927
351099,4324620,0.617607194124809
351175,4324620,0.617559955695831
351250,4324620,0.617513933942892
351326,4324620,0.617468046333117
351401,4324620,0.617423656250969
351477,4324620,0.617379753528253
351552,4324620,0.617337679867966
351628,4324620,0.617296520309613
351703,4324620,0.617257579594493
351779,4324620,0.617220064633099
351854,4324620,0.617185224357738
351930,4324620,0.617152418303623
352005,4324620,0.617122816343843
352081,4324620,0.61709596558081
352156,4324620,0.617072928145846
352232,4324620,0.617053477652316
352307,4324620,0.617038533137287
352383,4324620,0.617028137054354
352458,4324620,0.617023021899539
352534,4324620,0.61702354348198
352609,4324620,0.617030194701007
352685,4324620,0.617043689509159
352760,4324620,0.617064217167882
352836,4324620,0.617092892169066
352911,4324620,0.617129524296218
352987,4324620,0.617175665318559
353062,4324620,0.617230658319858
353138,4324620,0.617296519981243
353213,4324620,0.617372030598303
353289,4324620,0.617459687375564
353364,4324620,0.617557608335276
353440,4324620,0.617668773231135
353515,4324620,0.617790543773216
353591,4324620,0.61792637109203
353666,4324620,0.618072783642072
353742,4324620,0.618233681800686
353817,4324620,0.618404713474118
353893,4324620,0.618590198276834
353968,4324620,0.618784896429435
354044,4324620,0.618993511198111
354119,4324620,0.619209953633837
354195,4324620,0.619439269669425
354270,4324620,0.619674604283804
354346,4324620,0.619921297499073
354421,4324620,0.620171848916467
354497,4324620,0.620431832990461
354572,4324620,0.620693251872765
354648,4324620,0.620961840702286
354723,4324620,0.621229268751652
354799,4324620,0.621501343002486
354874,4324620,0.621769572688327
354950,4324620,0.622039734402215
355025,4324620,0.622303353370846
355101,4324620,0.622566064436307
355176,4324620,0.622819586028897
355252,4324620,0.623069296891476
355327,4324620,0.623307286984815
355403,4324620,0.623538568792163
355478,4324620,0.623755783570595
355554,4324620,0.623963478843903
355629,4324620,0.624155027327585
355705,4324620,0.624334430670158
355780,4324620,0.6244959694894
355856,4324620,0.624643040611866
355931,4324620,0.624770996794593
356007,4324620,0.624882593980524
356082,4324620,0.624974395937942
356158,4324620,0.625048501617873
356233,4324620,0.625102782892941
356309,4324620,0.625138679374206
356384,4324620,0.625155410171485
356460,4324620,0.625153759571766
356535,4324620,0.625134264179445
356611,4324620,0.625097057815423
356686,4324620,0.625043895204445
356762,4324620,0.624974264532805
356837,4324620,0.624890981412045
356913,4324620,0.624792897808591
356988,4324620,0.624683697424081
357064,4324620,0.624561618030995
357139,4324620,0.624431009611623
357215,4324620,0.624289537629677
357290,4324620,0.62414203039633
357366,4324620,0.623985645278916
357441,4324620,0.623825528247355
357517,4324620,0.623658411393667
357592,4324620,0.623489627862336
357668,4324620,0.623315577780155
357743,4324620,0.623141676708005
357819,4324620,0.622964087521303
357894,4324620,0.622788222049078
357970,4324620,0.622610094881074
358045,4324620,0.622435040451216
358121,4324620,0.62225900424554
358196,4324620,0.622087178538848
358272,4324620,0.621915507842827
358347,4324620,0.621748985218661
358423,4324620,0.621583611733509
358498,4324620,0.621424132186308
358574,4324620,0.62126665229177
358649,4324620,0.621115628374783
358725,4324620,0.62096731066683
358800,4324620,0.620825836345576
358876,4324620,0.620687632784827
358951,4324620,0.620556497119158
359027,4324620,0.620429059945812
359102,4324620,0.620308766927987
359178,4324620,0.620192471914468
359253,4324620,0.62008326634191
359329,4324620,0.61997824167165
359404,4324620,0.619880139886573
359480,4324620,0.619786299122973
359555,4324620,0.619699122867428
359631,4324620,0.619616200103851
359706,4324620,0.619539611563809
359782,4324620,0.619467196837256
359857,4324620,0.619400733079688
359933,4324620,0.61933830637397
360008,4324620,0.619281411702764
360084,4324620,0.619228374249917
360159,4324620,0.619180429417266
360235,4324620,0.619136131435227
360310,4324620,0.619096479064833
360386,4324620,0.619060243477059
360461,4324620,0.61902820943024
360537,4324620,0.618999351457453
360612,4324620,0.618974262173802
360688,4324620,0.618952104950371
360763,4324620,0.618933301011576
349438,4324700,0.618595625169806
349514,4324700,0.618552812913359
349589,4324700,0.618509931402137
349665,4324700,0.618465845653714
349740,4324700,0.618421726138198
349816,4324700,0.618376409012518
349891,4324700,0.618331101635084
349967,4324700,0.618284613498948
350042,4324700,0.618238188185266
350118,4324700,0.6181906114147
350193,4324700,0.618143161925907
350269,4324700,0.618094605393814
350344,4324700,0.618046254166082
350420,4324700,0.617996858600864
350495,4324700,0.617947762522441
350571,4324700,0.617897706901723
350646,4324700,0.617848064201636
350722,4324700,0.617797573370134
350797,4324700,0.617747631817269
350873,4324700,0.617696985541906
350948,4324700,0.617647052175314
351024,4324700,0.617596595870258
351099,4324700,0.617547048496336
351175,4324700,0.617497205858971
351250,4324700,0.617448506550289
351326,4324700,0.617399794335597
351401,4324700,0.617352505136017
351477,4324700,0.617305550244028
351552,4324700,0.617260351204229
351628,4324700,0.61721591013671
351703,4324700,0.617173619641328
351779,4324700,0.617132600160652
351854,4324700,0.617094197217132
351930,4324700,0.617057681657689
352005,4324700,0.617024329335456
352081,4324700,0.616993598405103
352156,4324700,0.616966666865175
352232,4324700,0.616943221849574
352307,4324700,0.61692430830983
352383,4324700,0.616909888283975
352458,4324700,0.616900829772185
352534,4324700,0.61689741871436
352609,4324700,0.616900291609376
352685,4324700,0.616910108326745
352760,4324700,0.616927206714296
352836,4324700,0.616952668617987
352911,4324700,0.616986451963467
352987,4324700,0.617030102773033
353062,4324700,0.617083103358801
353138,4324700,0.617147496024945
353213,4324700,0.617222179413439
353289,4324700,0.617309710391452
353364,4324700,0.617408289171713
353440,4324700,0.617520989591919
353515,4324700,0.61764520206778
353591,4324700,0.617784504511896
353666,4324700,0.617935383668212
353742,4324700,0.618101896530021
353817,4324700,0.618279565585329
353893,4324700,0.618472894299725
353968,4324700,0.618676427129956
354044,4324700,0.618895077215933
354119,4324700,0.619122451087968
354195,4324700,0.619363830891343
354270,4324700,0.619611977582497
354346,4324700,0.619872494589771
354421,4324700,0.620137432511451
354497,4324700,0.620412656179073
354572,4324700,0.620689670399136
354648,4324700,0.620974524904936
354723,4324700,0.621258359345772
354799,4324700,0.621547313510986
354874,4324700,0.621832348725522
354950,4324700,0.622119583480992
355025,4324700,0.622399988544031
355101,4324700,0.622679538285989
355176,4324700,0.622949400432123
355252,4324700,0.623215278246273
355327,4324700,0.623468725051545
355403,4324700,0.623715050383877
355478,4324700,0.623946384877172
355554,4324700,0.624167534819842
355629,4324700,0.624371403314798
355705,4324700,0.62456220474223
355780,4324700,0.624733809869719
355856,4324700,0.624889778673883
355931,4324700,0.625025135750566
356007,4324700,0.625142751613219
356082,4324700,0.625238966300529
356158,4324700,0.625315949453605
356233,4324700,0.625371473033873
356309,4324700,0.625407009705713
356384,4324700,0.625421813333238
356460,4324700,0.625416668522442
356535,4324700,0.625392279115948
356611,4324700,0.625348747672688
356686,4324700,0.625288111731639
356762,4324700,0.62520979346642
356837,4324700,0.625116977768038
356913,4324700,0.625008410261567
356988,4324700,0.624888195502264
357064,4324700,0.62475442028233
357139,4324700,0.624611874291347
357215,4324700,0.624458027810819
357290,4324700,0.624298143313013
357366,4324700,0.624129145274765
357441,4324700,0.623956594283268
357517,4324700,0.623776962962742
357592,4324700,0.623595974091721
357668,4324700,0.623409754519246
357743,4324700,0.623224083837871
357819,4324700,0.623034849414798
357894,4324700,0.622847802286984
357970,4324700,0.622658688146473
358045,4324700,0.622473156018142
358121,4324700,0.622286894989567
358196,4324700,0.622105386416
358272,4324700,0.621924334431235
358347,4324700,0.621748994015287
358423,4324700,0.621575143831945
358498,4324700,0.621407761661124
358574,4324700,0.621242749839486
358649,4324700,0.621084767396327
358725,4324700,0.620929880776095
358800,4324700,0.620782399034799
358876,4324700,0.620638585632753
358951,4324700,0.620502379129538
359027,4324700,0.620370266143874
359102,4324700,0.620245804568543
359178,4324700,0.620125724042718
359253,4324700,0.620013201034255
359329,4324700,0.619905222144855
359404,4324700,0.619804589725705
359480,4324700,0.619708555715283
359555,4324700,0.619619562166236
359631,4324700,0.619535129573781
359706,4324700,0.6194573584223
359782,4324700,0.619384036332385
359857,4324700,0.619316944353103
359933,4324700,0.619254131736373
360008,4324700,0.619197084295866
360084,4324700,0.619144104008324
360159,4324700,0.61909640660194
360235,4324700,0.619052535137099
360310,4324700,0.619013460470416
360386,4324700,0.61897795303982
360461,4324700,0.618946763441971
360537,4324700,0.618918874351962
360612,4324700,0.618894839643987
360688,4324700,0.618873838223714
360763,4324700,0.618856249396725
349438,4324770,0.618574980157886
349514,4324770,0.618531316922039
349589,4324770,0.618487557220221
349665,4324770,0.61844254070967
349740,4324770,0.618397460351435
349816,4324770,0.618351124541519
349891,4324770,0.618304765243438
349967,4324770,0.618257161551392
350042,4324770,0.618209583990166
350118,4324770,0.618160784987391
350193,4324770,0.618112072814708
350269,4324770,0.618062176685908
350344,4324770,0.618012441351693
350420,4324770,0.61796157725216
350495,4324770,0.617910963799107
350571,4324770,0.617859298289876
350646,4324770,0.617807992311831
350722,4324770,0.617755737083867
350797,4324770,0.617703973072716
350873,4324770,0.617651394204435
350948,4324770,0.617599465542649
351024,4324770,0.617546894566677
351099,4324770,0.617495165451259
351175,4324770,0.617443012530814
351250,4324770,0.617391932131563
351326,4324770,0.617340701653901
351401,4324770,0.617290820801565
351477,4324770,0.617241129668605
351552,4324770,0.617193120315242
351628,4324770,0.617145719122403
351703,4324770,0.617100396683326
351779,4324770,0.617056193784338
351854,4324770,0.617014542207245
351930,4324770,0.616974630302869
352005,4324770,0.616937829241976
352081,4324770,0.616903513517497
352156,4324770,0.61687296622122
352232,4324770,0.616845792082205
352307,4324770,0.616823151418012
352383,4324770,0.616804928420591
352458,4324770,0.616792116757275
352534,4324770,0.616784933322595
352609,4324770,0.616784149745942
352685,4324770,0.616790370750883
352760,4324770,0.616804076490545
352836,4324770,0.616826313205683
352911,4324770,0.616857183791797
352987,4324770,0.616898223781609
353062,4324770,0.616949055532707
353138,4324770,0.617011740605728
353213,4324770,0.617085301419873
353289,4324770,0.617172346578917
353364,4324770,0.617271168667903
353440,4324770,0.61738492594329
353515,4324770,0.61751105199016
353591,4324770,0.617653239629053
353666,4324770,0.617807951693261
353742,4324770,0.617979387104222
353817,4324770,0.618162963052016
353893,4324770,0.618363348940942
353968,4324770,0.618574895323421
354044,4324770,0.618802704171978
354119,4324770,0.619040101236324
354195,4324770,0.619292581380301
354270,4324770,0.619552547885584
354346,4324770,0.619825842673684
354421,4324770,0.620104097131757
354497,4324770,0.620393441175463
354572,4324770,0.620684915930291
354648,4324770,0.620984860839104
354723,4324770,0.621283923186226
354799,4324770,0.62158855156566
354874,4324770,0.621889199243409
354950,4324770,0.622192303721421
355025,4324770,0.622488322184177
355101,4324770,0.622783546848232
355176,4324770,0.623068634739235
355252,4324770,0.623349593158426
355327,4324770,0.623617475905208
355403,4324770,0.623877870199965
355478,4324770,0.624122428366408
355554,4324770,0.624356197069269
355629,4324770,0.624571635785858
355705,4324770,0.624773154144211
355780,4324770,0.6249542319068
355856,4324770,0.625118575801068
355931,4324770,0.625260894147311
356007,4324770,0.625384157349308
356082,4324770,0.62548448790319
356158,4324770,0.625564114314352
356233,4324770,0.625620711149877
356309,4324770,0.625655776545667
356384,4324770,0.625668600020861
356460,4324770,0.625659964268804
356535,4324770,0.625630740787096
356611,4324770,0.625581004205928
356686,4324770,0.625513074338974
356762,4324770,0.625426315268125
356837,4324770,0.625324277667192
356913,4324770,0.625205611479023
356988,4324770,0.625074833115615
357064,4324770,0.624929889947999
357139,4324770,0.624775995215112
357215,4324770,0.62461043555137
357290,4324770,0.624438884443751
357366,4324770,0.624258045242147
357441,4324770,0.624073864884868
357517,4324770,0.623882569434337
357592,4324770,0.623690240504233
357668,4324770,0.623492746505879
357743,4324770,0.623296200011011
357819,4324770,0.62309622985053
357894,4324770,0.622898896423443
357970,4324770,0.622699695232441
358045,4324770,0.622504561919962
358121,4324770,0.622308948899176
358196,4324770,0.62211860066031
358272,4324770,0.621929000935243
358347,4324770,0.621745642640519
358423,4324770,0.621564101628342
358498,4324770,0.621389566541809
358574,4324770,0.621217755092923
358649,4324770,0.621053508708854
358725,4324770,0.620892727673172
358800,4324770,0.62073987442792
358876,4324770,0.620591064852708
358951,4324770,0.620450362292897
359027,4324770,0.620314124342602
359102,4324770,0.620186006385185
359178,4324770,0.620062627388835
359253,4324770,0.619947236045595
359329,4324770,0.61983672621358
359404,4324770,0.619733949737823
359480,4324770,0.619636083063358
359555,4324770,0.619545597828655
359631,4324770,0.619459955357063
359706,4324770,0.619381268721737
359782,4324770,0.619307281538977
359857,4324770,0.619239773290326
359933,4324770,0.619176763057492
360008,4324770,0.619119723586174
360084,4324770,0.619066939061674
360159,4324770,0.619019603042453
360235,4324770,0.618976251660279
360310,4324770,0.618937826605691
360386,4324770,0.61890310073204
360461,4324770,0.618872790277572
360537,4324770,0.618845888204804
360612,4324770,0.618822910351171
360688,4324770,0.618803052395266
360763,4324770,0.618786653175139
349438,4324850,0.618552178874578
349514,4324850,0.618507564005825
349589,4324850,0.618462821378496
349665,4324850,0.618416762148923
349740,4324850,0.618370604349411
349816,4324850,0.618323125106618
349891,4324850,0.618275583851702
349967,4324850,0.618226725353719
350042,4324850,0.618177850262384
350118,4324850,0.618127673310741
350193,4324850,0.618077535845641
350269,4324850,0.618026125677183
350344,4324850,0.617974823911101
350420,4324850,0.617922295510822
350495,4324850,0.617869959894229
350571,4324850,0.61781646442511
350646,4324850,0.61776326476686
350722,4324850,0.617708997351742
350797,4324850,0.617655151265895
350873,4324850,0.617600360400094
350948,4324850,0.61754614351667
351024,4324850,0.617491142436426
351099,4324850,0.61743690071952
351175,4324850,0.617382081095897
351250,4324850,0.617328245652716
351326,4324850,0.61727409401448
351401,4324850,0.617221198801853
351477,4324850,0.617168316098317
351552,4324850,0.617117018918314
351628,4324850,0.617066143586874
351703,4324850,0.617017250675948
351779,4324850,0.616969285434498
351854,4324850,0.616923779735451
351930,4324850,0.616879822007117
352005,4324850,0.616838894785526
352081,4324850,0.616800270078287
352156,4324850,0.616765354783103
352232,4324850,0.616733651346919
352307,4324850,0.616706457359732
352383,4324850,0.616683558854295
352458,4324850,0.616666100847755
352534,4324850,0.616654211410369
352609,4324850,0.616648827319706
352685,4324850,0.616650480277328
352760,4324850,0.616659827461452
352836,4324850,0.616677865265491
352911,4324850,0.616704880852658
352987,4324850,0.61674239056941
353062,4324850,0.616790199633003
353138,4324850,0.616850387431597
353213,4324850,0.616922143966619
353289,4324850,0.617008136437411
353364,4324850,0.61710679021589
353440,4324850,0.617221362982219
353515,4324850,0.617349362381245
353591,4324850,0.617494617908598
353666,4324850,0.617653582907077
353742,4324850,0.617830624689808
353817,4324850,0.618021047097326
353893,4324850,0.618229714962412
353968,4324850,0.618450751283782
354044,4324850,0.618689479095668
354119,4324850,0.618938884945634
354195,4324850,0.61920471267789
354270,4324850,0.619478929038913
354346,4324850,0.619767656848188
354421,4324850,0.6200620151362
354497,4324850,0.620368449177121
354572,4324850,0.62067743500168
354648,4324850,0.620995660331814
354723,4324850,0.621313174944385
354799,4324850,0.621636801943399
354874,4324850,0.621956380299836
354950,4324850,0.622278736854233
355025,4324850,0.622593708892242
355101,4324850,0.622907977998425
355176,4324850,0.623211584138243
355252,4324850,0.623510907454399
355327,4324850,0.623796395656566
355403,4324850,0.624073975732265
355478,4324850,0.62433471539829
355554,4324850,0.624583953423653
355629,4324850,0.624813601613572
355705,4324850,0.625028303565585
355780,4324850,0.625221050519727
355856,4324850,0.625395720711495
355931,4324850,0.625546622174212
356007,4324850,0.625676837259568
356082,4324850,0.625782209616155
356158,4324850,0.625865029365574
356233,4324850,0.625922844760976
356309,4324850,0.6259571773275
356384,4324850,0.62596736294558
356460,4324850,0.625954179144733
356535,4324850,0.625918717016727
356611,4324850,0.625861019746177
356686,4324850,0.625783776626943
356762,4324850,0.625686287137906
356837,4324850,0.625572577446221
356913,4324850,0.62544118706705
356988,4324850,0.625297160774513
357064,4324850,0.625138278687801
357139,4324850,0.624970287563019
357215,4324850,0.624790247971693
357290,4324850,0.624604340718794
357366,4324850,0.624408993793239
357441,4324850,0.624210622447966
357517,4324850,0.624005145555246
357592,4324850,0.623799074293541
357668,4324850,0.623587957124696
357743,4324850,0.623378302822181
357819,4324850,0.623165423164446
357894,4324850,0.62295574611015
357970,4324850,0.62274446336866
358045,4324850,0.622537851241124
358121,4324850,0.622331077262068
358196,4324850,0.622130198660956
358272,4324850,0.621930435734261
358347,4324850,0.621737563717927
358423,4324850,0.621546917364217
358498,4324850,0.62136393454693
358574,4324850,0.621184114446695
358649,4324850,0.621012512710829
358725,4324850,0.620844833705575
358800,4324850,0.620685718368071
358876,4324850,0.620531109266012
358951,4324850,0.620385213110167
359027,4324850,0.620244236688852
359102,4324850,0.620111945396357
359178,4324850,0.619984829619715
359253,4324850,0.619866217406066
359329,4324850,0.619752895710181
359404,4324850,0.619647768394161
359480,4324850,0.619547925818128
359555,4324850,0.619455867938448
359631,4324850,0.619368989635701
359706,4324850,0.619289412303648
359782,4324850,0.619214831298487
359857,4324850,0.619147017989403
359933,4324850,0.619083959699331
360008,4324850,0.619027107916652
360084,4324850,0.618974729742605
360159,4324850,0.618927987263263
360235,4324850,0.61888541230926
360310,4324850,0.618847907420598
360386,4324850,0.618814252049825
360461,4324850,0.618785117750405
360537,4324850,0.618759513173407
360612,4324850,0.618737905711292
360688,4324850,0.618719514128625
360763,4324850,0.618704626499066
349438,4324920,0.618532964637186
349514,4324920,0.618487537963756
349589,4324920,0.618441956109713
349665,4324920,0.618395005797957
349740,4324920,0.618347926379024
349816,4324920,0.618299468112709
349891,4324920,0.618250913818945
349967,4324920,0.61820097870219
350042,4324920,0.61815098910231
350118,4324920,0.618099627198658
350193,4324920,0.618048262589902
350269,4324920,0.617995547224086
350344,4324920,0.617942893314508
350420,4324920,0.617888926307252
350495,4324920,0.617835099916488
350571,4324920,0.617780017960855
350646,4324920,0.617725173966654
350722,4324920,0.617669156399929
350797,4324920,0.617613496206332
350873,4324920,0.617556774484436
350948,4324920,0.617500556343302
351024,4324920,0.61744342558441
351099,4324920,0.617386977163213
351175,4324920,0.617329810190488
351250,4324920,0.617273543841256
