RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
9509.0,356222.03953,4325796.2659,201711,575,0.9978903361344958,0.0055941849542113075,119,15.140000000000123,0.19379937605048486,2,5,11
9509.0,356222.03953,4325796.2659,201802,578,0.32938333333328346,0.0004056163129629959,30,16.230000000000118,0.12660728702859633,2,5,2
9509.0,356222.03953,4325796.2659,201803,579,0.5734516666666011,0.0012326441235496971,84,15.525000000000636,0.07309656504477836,2,5,3
9789.0,356101.614,4325836.52231,201710,574,0.7132995555555675,0.001637981088909339,135,22.629999999999942,0.07649150936302056,2,5,10
9789.0,356101.614,4325836.52231,201711,575,0.9723503809524229,0.007617412192851206,105,22.320000000000075,0.18733244091384849,2,5,11
9789.0,356101.614,4325836.52231,201802,578,0.4258551724137325,0.0020491871999097663,29,25.040000000000127,0.12569462178369906,2,5,2
9789.0,356101.614,4325836.52231,201803,579,0.7478139361701449,0.0026083867015894136,94,23.81000000000068,0.07450657985579266,2,5,3
9792.0,356222.03953,4325836.52231,201710,574,0.4871513013698748,0.00044200929661532013,146,19.35999999999995,0.0793669240909091,2,5,10
9792.0,356222.03953,4325836.52231,201711,575,0.9902471428571858,0.007033458938280503,105,19.840000000000156,0.19692865981333327,2,5,11
9792.0,356222.03953,4325836.52231,201802,578,0.34557575757570624,0.0003635901933940061,33,20.350000000000268,0.12894436924636665,2,5,2
9792.0,356222.03953,4325836.52231,201803,579,0.5727652439023748,0.0010282141942363505,82,20.210000000000637,0.0751389222102898,2,5,3
10072.0,356101.614,4325876.77872,201710,574,0.6772642968750106,0.0015788892197958894,128,25.60999999999991,0.07782122717343108,2,5,10
10072.0,356101.614,4325876.77872,201711,575,0.9654135344828004,0.006455730576222555,116,24.15500000000016,0.1908061726693334,2,5,11
10072.0,356101.614,4325876.77872,201802,578,0.3744017857142245,0.0015174551311360768,28,26.025000000000233,0.12858491172089567,2,5,2
10072.0,356101.614,4325876.77872,201803,579,0.8137342352940513,0.003091322661353027,85,26.05000000000084,0.07662039436601513,2,5,3
10075.0,356222.03953,4325876.77872,201710,574,0.5605958646616631,0.0004956933024831882,133,20.58999999999994,0.08065941286023458,2,5,10
10075.0,356222.03953,4325876.77872,201711,575,0.8950867567567995,0.0062749378478071756,111,22.30000000000014,0.2002417009639092,2,5,11
10075.0,356222.03953,4325876.77872,201802,578,0.3547542857142321,0.0004371151239650257,35,21.65000000000012,0.13147393213805594,2,5,2
10075.0,356222.03953,4325876.77872,201803,579,0.5705282499999363,0.0008787466740867245,80,22.720000000000415,0.07727805857217697,2,5,3
10355.0,356101.614,4325917.035130002,201710,574,0.6173966666666779,0.0011849229417341884,117,26.74999999999988,0.07937212444504399,2,5,10
10355.0,356101.614,4325917.035130002,201711,575,0.8960857547170235,0.004888572833213736,106,26.92000000000013,0.19471855745915154,2,5,11
