RecID,xLCC,yLCC
3520,352911.0,4326210.0
3521,352987.0,4326210.0
3522,353062.0,4326210.0
3523,353138.0,4326210.0
3524,353213.0,4326210.0
3525,353289.0,4326210.0
3526,353364.0,4326210.0
3527,353440.0,4326210.0
3528,353515.0,4326210.0
3529,353591.0,4326210.0
3530,353666.0,4326210.0
3531,353742.0,4326210.0
3532,353817.0,4326210.0
3533,353893.0,4326210.0
3534,353968.0,4326210.0
3535,354044.0,4326210.0
3536,354119.0,4326210.0
3537,354195.0,4326210.0
3538,354270.0,4326210.0
3539,354346.0,4326210.0
3540,354421.0,4326210.0
3541,354497.0,4326210.0
3542,354572.0,4326210.0
3543,354648.0,4326210.0
3544,354723.0,4326210.0
3545,354799.0,4326210.0
3546,354874.0,4326210.0
3547,354950.0,4326210.0
3548,355025.0,4326210.0
3549,355101.0,4326210.0
3550,355176.0,4326210.0
3551,355252.0,4326210.0
3552,355327.0,4326210.0
3553,355403.0,4326210.0
3554,355478.0,4326210.0
3555,355554.0,4326210.0
3556,355629.0,4326210.0
3557,355705.0,4326210.0
3558,355780.0,4326210.0
3559,355856.0,4326210.0
3560,355931.0,4326210.0
3561,356007.0,4326210.0
3562,356082.0,4326210.0
3563,356158.0,4326210.0
3564,356233.0,4326210.0
3565,356309.0,4326210.0
3566,356384.0,4326210.0
3567,356460.0,4326210.0
3568,356535.0,4326210.0
3569,356611.0,4326210.0
3570,356686.0,4326210.0
3571,356762.0,4326210.0
3572,356837.0,4326210.0
3573,356913.0,4326210.0
3574,356988.0,4326210.0
3575,357064.0,4326210.0
3576,357139.0,4326210.0
3577,357215.0,4326210.0
3578,357290.0,4326210.0
3579,357366.0,4326210.0
3580,357441.0,4326210.0
3581,357517.0,4326210.0
3582,357592.0,4326210.0
3583,357668.0,4326210.0
3584,357743.0,4326210.0
3585,357819.0,4326210.0
3586,357894.0,4326210.0
3587,357970.0,4326210.0
3588,358045.0,4326210.0
3589,358121.0,4326210.0
3590,358196.0,4326210.0
3591,358272.0,4326210.0
3592,358347.0,4326210.0
3593,358423.0,4326210.0
3594,358498.0,4326210.0
3595,358574.0,4326210.0
3596,358649.0,4326210.0
3597,358725.0,4326210.0
3598,358800.0,4326210.0
3599,358876.0,4326210.0
3600,358951.0,4326210.0
3601,359027.0,4326210.0
3602,359102.0,4326210.0
3603,359178.0,4326210.0
3604,359253.0,4326210.0
3605,359329.0,4326210.0
3606,359404.0,4326210.0
3607,359480.0,4326210.0
3608,359555.0,4326210.0
3609,359631.0,4326210.0
3610,359706.0,4326210.0
3611,359782.0,4326210.0
3612,359857.0,4326210.0
3613,359933.0,4326210.0
3614,360008.0,4326210.0
3615,360084.0,4326210.0
3616,360159.0,4326210.0
3617,360235.0,4326210.0
3618,360310.0,4326210.0
3619,360386.0,4326210.0
3620,360461.0,4326210.0
3621,360537.0,4326210.0
3622,360612.0,4326210.0
3623,360688.0,4326210.0
3624,360763.0,4326210.0
3625,349438.0,4326290.0
3626,349514.0,4326290.0
3627,349589.0,4326290.0
3628,349665.0,4326290.0
3629,349740.0,4326290.0
3630,349816.0,4326290.0
3631,349891.0,4326290.0
3632,349967.0,4326290.0
3633,350042.0,4326290.0
3634,350118.0,4326290.0
3635,350193.0,4326290.0
3636,350269.0,4326290.0
3637,350344.0,4326290.0
3638,350420.0,4326290.0
3639,350495.0,4326290.0
3640,350571.0,4326290.0
3641,350646.0,4326290.0
3642,350722.0,4326290.0
3643,350797.0,4326290.0
3644,350873.0,4326290.0
3645,350948.0,4326290.0
3646,351024.0,4326290.0
3647,351099.0,4326290.0
3648,351175.0,4326290.0
3649,351250.0,4326290.0
3650,351326.0,4326290.0
3651,351401.0,4326290.0
3652,351477.0,4326290.0
3653,351552.0,4326290.0
3654,351628.0,4326290.0
3655,351703.0,4326290.0
3656,351779.0,4326290.0
3657,351854.0,4326290.0
3658,351930.0,4326290.0
3659,352005.0,4326290.0
3660,352081.0,4326290.0
3661,352156.0,4326290.0
3662,352232.0,4326290.0
3663,352307.0,4326290.0
3664,352383.0,4326290.0
3665,352458.0,4326290.0
3666,352534.0,4326290.0
3667,352609.0,4326290.0
3668,352685.0,4326290.0
3669,352760.0,4326290.0
3670,352836.0,4326290.0
3671,352911.0,4326290.0
3672,352987.0,4326290.0
3673,353062.0,4326290.0
3674,353138.0,4326290.0
3675,353213.0,4326290.0
3676,353289.0,4326290.0
3677,353364.0,4326290.0
3678,353440.0,4326290.0
3679,353515.0,4326290.0
3680,353591.0,4326290.0
3681,353666.0,4326290.0
3682,353742.0,4326290.0
3683,353817.0,4326290.0
3684,353893.0,4326290.0
3685,353968.0,4326290.0
3686,354044.0,4326290.0
3687,354119.0,4326290.0
3688,354195.0,4326290.0
3689,354270.0,4326290.0
3690,354346.0,4326290.0
3691,354421.0,4326290.0
3692,354497.0,4326290.0
3693,354572.0,4326290.0
3694,354648.0,4326290.0
3695,354723.0,4326290.0
3696,354799.0,4326290.0
3697,354874.0,4326290.0
3698,354950.0,4326290.0
3699,355025.0,4326290.0
3700,355101.0,4326290.0
3701,355176.0,4326290.0
3702,355252.0,4326290.0
3703,355327.0,4326290.0
3704,355403.0,4326290.0
3705,355478.0,4326290.0
3706,355554.0,4326290.0
3707,355629.0,4326290.0
3708,355705.0,4326290.0
3709,355780.0,4326290.0
3710,355856.0,4326290.0
3711,355931.0,4326290.0
3712,356007.0,4326290.0
3713,356082.0,4326290.0
3714,356158.0,4326290.0
3715,356233.0,4326290.0
3716,356309.0,4326290.0
3717,356384.0,4326290.0
3718,356460.0,4326290.0
3719,356535.0,4326290.0
3720,356611.0,4326290.0
3721,356686.0,4326290.0
3722,356762.0,4326290.0
3723,356837.0,4326290.0
3724,356913.0,4326290.0
3725,356988.0,4326290.0
3726,357064.0,4326290.0
3727,357139.0,4326290.0
3728,357215.0,4326290.0
3729,357290.0,4326290.0
3730,357366.0,4326290.0
3731,357441.0,4326290.0
3732,357517.0,4326290.0
3733,357592.0,4326290.0
3734,357668.0,4326290.0
3735,357743.0,4326290.0
3736,357819.0,4326290.0
3737,357894.0,4326290.0
3738,357970.0,4326290.0
3739,358045.0,4326290.0
3740,358121.0,4326290.0
3741,358196.0,4326290.0
3742,358272.0,4326290.0
3743,358347.0,4326290.0
3744,358423.0,4326290.0
3745,358498.0,4326290.0
3746,358574.0,4326290.0
3747,358649.0,4326290.0
3748,358725.0,4326290.0
3749,358800.0,4326290.0
3750,358876.0,4326290.0
3751,358951.0,4326290.0
3752,359027.0,4326290.0
3753,359102.0,4326290.0
3754,359178.0,4326290.0
3755,359253.0,4326290.0
3756,359329.0,4326290.0
3757,359404.0,4326290.0
3758,359480.0,4326290.0
3759,359555.0,4326290.0
3760,359631.0,4326290.0
3761,359706.0,4326290.0
3762,359782.0,4326290.0
3763,359857.0,4326290.0
3764,359933.0,4326290.0
3765,360008.0,4326290.0
3766,360084.0,4326290.0
3767,360159.0,4326290.0
3768,360235.0,4326290.0
3769,360310.0,4326290.0
3770,360386.0,4326290.0
3771,360461.0,4326290.0
3772,360537.0,4326290.0
3773,360612.0,4326290.0
3774,360688.0,4326290.0
3775,360763.0,4326290.0
3776,349438.0,4326370.0
3777,349514.0,4326370.0
3778,349589.0,4326370.0
3779,349665.0,4326370.0
3780,349740.0,4326370.0
3781,349816.0,4326370.0
3782,349891.0,4326370.0
3783,349967.0,4326370.0
3784,350042.0,4326370.0
3785,350118.0,4326370.0
3786,350193.0,4326370.0
3787,350269.0,4326370.0
3788,350344.0,4326370.0
3789,350420.0,4326370.0
3790,350495.0,4326370.0
3791,350571.0,4326370.0
3792,350646.0,4326370.0
3793,350722.0,4326370.0
3794,350797.0,4326370.0
3795,350873.0,4326370.0
3796,350948.0,4326370.0
3797,351024.0,4326370.0
3798,351099.0,4326370.0
3799,351175.0,4326370.0
3800,351250.0,4326370.0
3801,351326.0,4326370.0
3802,351401.0,4326370.0
3803,351477.0,4326370.0
3804,351552.0,4326370.0
3805,351628.0,4326370.0
3806,351703.0,4326370.0
3807,351779.0,4326370.0
3808,351854.0,4326370.0
3809,351930.0,4326370.0
3810,352005.0,4326370.0
3811,352081.0,4326370.0
3812,352156.0,4326370.0
3813,352232.0,4326370.0
3814,352307.0,4326370.0
3815,352383.0,4326370.0
3816,352458.0,4326370.0
3817,352534.0,4326370.0
3818,352609.0,4326370.0
3819,352685.0,4326370.0
3820,352760.0,4326370.0
3821,352836.0,4326370.0
3822,352911.0,4326370.0
3823,352987.0,4326370.0
3824,353062.0,4326370.0
3825,353138.0,4326370.0
3826,353213.0,4326370.0
3827,353289.0,4326370.0
3828,353364.0,4326370.0
3829,353440.0,4326370.0
3830,353515.0,4326370.0
3831,353591.0,4326370.0
3832,353666.0,4326370.0
3833,353742.0,4326370.0
3834,353817.0,4326370.0
3835,353893.0,4326370.0
3836,353968.0,4326370.0
3837,354044.0,4326370.0
3838,354119.0,4326370.0
3839,354195.0,4326370.0
3840,354270.0,4326370.0
3841,354346.0,4326370.0
3842,354421.0,4326370.0
3843,354497.0,4326370.0
3844,354572.0,4326370.0
3845,354648.0,4326370.0
3846,354723.0,4326370.0
3847,354799.0,4326370.0
3848,354874.0,4326370.0
3849,354950.0,4326370.0
3850,355025.0,4326370.0
3851,355101.0,4326370.0
3852,355176.0,4326370.0
3853,355252.0,4326370.0
3854,355327.0,4326370.0
3855,355403.0,4326370.0
3856,355478.0,4326370.0
3857,355554.0,4326370.0
3858,355629.0,4326370.0
3859,355705.0,4326370.0
3860,355780.0,4326370.0
3861,355856.0,4326370.0
3862,355931.0,4326370.0
3863,356007.0,4326370.0
3864,356082.0,4326370.0
3865,356158.0,4326370.0
3866,356233.0,4326370.0
3867,356309.0,4326370.0
3868,356384.0,4326370.0
3869,356460.0,4326370.0
3870,356535.0,4326370.0
3871,356611.0,4326370.0
3872,356686.0,4326370.0
3873,356762.0,4326370.0
3874,356837.0,4326370.0
3875,356913.0,4326370.0
3876,356988.0,4326370.0
3877,357064.0,4326370.0
3878,357139.0,4326370.0
3879,357215.0,4326370.0
3880,357290.0,4326370.0
3881,357366.0,4326370.0
3882,357441.0,4326370.0
3883,357517.0,4326370.0
3884,357592.0,4326370.0
3885,357668.0,4326370.0
3886,357743.0,4326370.0
3887,357819.0,4326370.0
3888,357894.0,4326370.0
3889,357970.0,4326370.0
3890,358045.0,4326370.0
3891,358121.0,4326370.0
3892,358196.0,4326370.0
3893,358272.0,4326370.0
3894,358347.0,4326370.0
3895,358423.0,4326370.0
3896,358498.0,4326370.0
3897,358574.0,4326370.0
3898,358649.0,4326370.0
3899,358725.0,4326370.0
3900,358800.0,4326370.0
3901,358876.0,4326370.0
3902,358951.0,4326370.0
3903,359027.0,4326370.0
3904,359102.0,4326370.0
3905,359178.0,4326370.0
3906,359253.0,4326370.0
3907,359329.0,4326370.0
3908,359404.0,4326370.0
3909,359480.0,4326370.0
3910,359555.0,4326370.0
3911,359631.0,4326370.0
3912,359706.0,4326370.0
3913,359782.0,4326370.0
3914,359857.0,4326370.0
3915,359933.0,4326370.0
3916,360008.0,4326370.0
3917,360084.0,4326370.0
3918,360159.0,4326370.0
3919,360235.0,4326370.0
3920,360310.0,4326370.0
3921,360386.0,4326370.0
3922,360461.0,4326370.0
3923,360537.0,4326370.0
3924,360612.0,4326370.0
3925,360688.0,4326370.0
3926,360763.0,4326370.0
3927,349438.0,4326440.0
3928,349514.0,4326440.0
3929,349589.0,4326440.0
3930,349665.0,4326440.0
3931,349740.0,4326440.0
3932,349816.0,4326440.0
3933,349891.0,4326440.0
3934,349967.0,4326440.0
3935,350042.0,4326440.0
3936,350118.0,4326440.0
3937,350193.0,4326440.0
3938,350269.0,4326440.0
3939,350344.0,4326440.0
3940,350420.0,4326440.0
3941,350495.0,4326440.0
3942,350571.0,4326440.0
3943,350646.0,4326440.0
3944,350722.0,4326440.0
3945,350797.0,4326440.0
3946,350873.0,4326440.0
3947,350948.0,4326440.0
3948,351024.0,4326440.0
3949,351099.0,4326440.0
3950,351175.0,4326440.0
3951,351250.0,4326440.0
3952,351326.0,4326440.0
3953,351401.0,4326440.0
3954,351477.0,4326440.0
3955,351552.0,4326440.0
3956,351628.0,4326440.0
3957,351703.0,4326440.0
3958,351779.0,4326440.0
3959,351854.0,4326440.0
3960,351930.0,4326440.0
3961,352005.0,4326440.0
3962,352081.0,4326440.0
3963,352156.0,4326440.0
3964,352232.0,4326440.0
3965,352307.0,4326440.0
3966,352383.0,4326440.0
3967,352458.0,4326440.0
3968,352534.0,4326440.0
3969,352609.0,4326440.0
3970,352685.0,4326440.0
3971,352760.0,4326440.0
3972,352836.0,4326440.0
3973,352911.0,4326440.0
3974,352987.0,4326440.0
3975,353062.0,4326440.0
3976,353138.0,4326440.0
3977,353213.0,4326440.0
3978,353289.0,4326440.0
3979,353364.0,4326440.0
3980,353440.0,4326440.0
3981,353515.0,4326440.0
3982,353591.0,4326440.0
3983,353666.0,4326440.0
3984,353742.0,4326440.0
3985,353817.0,4326440.0
3986,353893.0,4326440.0
3987,353968.0,4326440.0
3988,354044.0,4326440.0
3989,354119.0,4326440.0
3990,354195.0,4326440.0
3991,354270.0,4326440.0
3992,354346.0,4326440.0
3993,354421.0,4326440.0
3994,354497.0,4326440.0
3995,354572.0,4326440.0
3996,354648.0,4326440.0
3997,354723.0,4326440.0
3998,354799.0,4326440.0
3999,354874.0,4326440.0
4000,354950.0,4326440.0
4001,355025.0,4326440.0
4002,355101.0,4326440.0
4003,355176.0,4326440.0
4004,355252.0,4326440.0
4005,355327.0,4326440.0
4006,355403.0,4326440.0
4007,355478.0,4326440.0
4008,355554.0,4326440.0
4009,355629.0,4326440.0
4010,355705.0,4326440.0
4011,355780.0,4326440.0
4012,355856.0,4326440.0
4013,355931.0,4326440.0
4014,356007.0,4326440.0
4015,356082.0,4326440.0
4016,356158.0,4326440.0
4017,356233.0,4326440.0
4018,356309.0,4326440.0
4019,356384.0,4326440.0
4020,356460.0,4326440.0
4021,356535.0,4326440.0
4022,356611.0,4326440.0
4023,356686.0,4326440.0
4024,356762.0,4326440.0
4025,356837.0,4326440.0
4026,356913.0,4326440.0
4027,356988.0,4326440.0
4028,357064.0,4326440.0
4029,357139.0,4326440.0
4030,357215.0,4326440.0
4031,357290.0,4326440.0
4032,357366.0,4326440.0
4033,357441.0,4326440.0
4034,357517.0,4326440.0
4035,357592.0,4326440.0
4036,357668.0,4326440.0
4037,357743.0,4326440.0
4038,357819.0,4326440.0
4039,357894.0,4326440.0
4040,357970.0,4326440.0
4041,358045.0,4326440.0
4042,358121.0,4326440.0
4043,358196.0,4326440.0
4044,358272.0,4326440.0
4045,358347.0,4326440.0
4046,358423.0,4326440.0
4047,358498.0,4326440.0
4048,358574.0,4326440.0
4049,358649.0,4326440.0
4050,358725.0,4326440.0
4051,358800.0,4326440.0
4052,358876.0,4326440.0
4053,358951.0,4326440.0
4054,359027.0,4326440.0
4055,359102.0,4326440.0
4056,359178.0,4326440.0
4057,359253.0,4326440.0
4058,359329.0,4326440.0
4059,359404.0,4326440.0
4060,359480.0,4326440.0
4061,359555.0,4326440.0
4062,359631.0,4326440.0
4063,359706.0,4326440.0
4064,359782.0,4326440.0
4065,359857.0,4326440.0
4066,359933.0,4326440.0
4067,360008.0,4326440.0
4068,360084.0,4326440.0
4069,360159.0,4326440.0
4070,360235.0,4326440.0
4071,360310.0,4326440.0
4072,360386.0,4326440.0
4073,360461.0,4326440.0
4074,360537.0,4326440.0
4075,360612.0,4326440.0
4076,360688.0,4326440.0
4077,360763.0,4326440.0
4078,349438.0,4326520.0
4079,349514.0,4326520.0
4080,349589.0,4326520.0
4081,349665.0,4326520.0
4082,349740.0,4326520.0
4083,349816.0,4326520.0
4084,349891.0,4326520.0
4085,349967.0,4326520.0
4086,350042.0,4326520.0
4087,350118.0,4326520.0
4088,350193.0,4326520.0
4089,350269.0,4326520.0
4090,350344.0,4326520.0
4091,350420.0,4326520.0
4092,350495.0,4326520.0
4093,350571.0,4326520.0
4094,350646.0,4326520.0
4095,350722.0,4326520.0
4096,350797.0,4326520.0
4097,350873.0,4326520.0
4098,350948.0,4326520.0
4099,351024.0,4326520.0
4100,351099.0,4326520.0
4101,351175.0,4326520.0
4102,351250.0,4326520.0
4103,351326.0,4326520.0
4104,351401.0,4326520.0
4105,351477.0,4326520.0
4106,351552.0,4326520.0
4107,351628.0,4326520.0
4108,351703.0,4326520.0
4109,351779.0,4326520.0
4110,351854.0,4326520.0
4111,351930.0,4326520.0
4112,352005.0,4326520.0
4113,352081.0,4326520.0
4114,352156.0,4326520.0
4115,352232.0,4326520.0
4116,352307.0,4326520.0
4117,352383.0,4326520.0
4118,352458.0,4326520.0
4119,352534.0,4326520.0
4120,352609.0,4326520.0
4121,352685.0,4326520.0
4122,352760.0,4326520.0
4123,352836.0,4326520.0
4124,352911.0,4326520.0
4125,352987.0,4326520.0
4126,353062.0,4326520.0
4127,353138.0,4326520.0
4128,353213.0,4326520.0
4129,353289.0,4326520.0
4130,353364.0,4326520.0
4131,353440.0,4326520.0
4132,353515.0,4326520.0
4133,353591.0,4326520.0
4134,353666.0,4326520.0
4135,353742.0,4326520.0
4136,353817.0,4326520.0
4137,353893.0,4326520.0
4138,353968.0,4326520.0
4139,354044.0,4326520.0
4140,354119.0,4326520.0
4141,354195.0,4326520.0
4142,354270.0,4326520.0
4143,354346.0,4326520.0
4144,354421.0,4326520.0
4145,354497.0,4326520.0
4146,354572.0,4326520.0
4147,354648.0,4326520.0
4148,354723.0,4326520.0
4149,354799.0,4326520.0
4150,354874.0,4326520.0
4151,354950.0,4326520.0
4152,355025.0,4326520.0
4153,355101.0,4326520.0
4154,355176.0,4326520.0
4155,355252.0,4326520.0
4156,355327.0,4326520.0
4157,355403.0,4326520.0
4158,355478.0,4326520.0
4159,355554.0,4326520.0
4160,355629.0,4326520.0
4161,355705.0,4326520.0
4162,355780.0,4326520.0
4163,355856.0,4326520.0
4164,355931.0,4326520.0
4165,356007.0,4326520.0
4166,356082.0,4326520.0
4167,356158.0,4326520.0
4168,356233.0,4326520.0
4169,356309.0,4326520.0
4170,356384.0,4326520.0
4171,356460.0,4326520.0
4172,356535.0,4326520.0
4173,356611.0,4326520.0
4174,356686.0,4326520.0
4175,356762.0,4326520.0
4176,356837.0,4326520.0
4177,356913.0,4326520.0
4178,356988.0,4326520.0
4179,357064.0,4326520.0
4180,357139.0,4326520.0
4181,357215.0,4326520.0
4182,357290.0,4326520.0
4183,357366.0,4326520.0
4184,357441.0,4326520.0
4185,357517.0,4326520.0
4186,357592.0,4326520.0
4187,357668.0,4326520.0
4188,357743.0,4326520.0
4189,357819.0,4326520.0
4190,357894.0,4326520.0
4191,357970.0,4326520.0
4192,358045.0,4326520.0
4193,358121.0,4326520.0
4194,358196.0,4326520.0
4195,358272.0,4326520.0
4196,358347.0,4326520.0
4197,358423.0,4326520.0
4198,358498.0,4326520.0
4199,358574.0,4326520.0
4200,358649.0,4326520.0
4201,358725.0,4326520.0
4202,358800.0,4326520.0
4203,358876.0,4326520.0
4204,358951.0,4326520.0
4205,359027.0,4326520.0
4206,359102.0,4326520.0
4207,359178.0,4326520.0
4208,359253.0,4326520.0
4209,359329.0,4326520.0
4210,359404.0,4326520.0
4211,359480.0,4326520.0
4212,359555.0,4326520.0
4213,359631.0,4326520.0
4214,359706.0,4326520.0
4215,359782.0,4326520.0
4216,359857.0,4326520.0
4217,359933.0,4326520.0
4218,360008.0,4326520.0
4219,360084.0,4326520.0
4220,360159.0,4326520.0
4221,360235.0,4326520.0
4222,360310.0,4326520.0
4223,360386.0,4326520.0
4224,360461.0,4326520.0
4225,360537.0,4326520.0
4226,360612.0,4326520.0
4227,360688.0,4326520.0
4228,360763.0,4326520.0
4229,349438.0,4326590.0
4230,349514.0,4326590.0
4231,349589.0,4326590.0
4232,349665.0,4326590.0
4233,349740.0,4326590.0
4234,349816.0,4326590.0
4235,349891.0,4326590.0
4236,349967.0,4326590.0
4237,350042.0,4326590.0
4238,350118.0,4326590.0
4239,350193.0,4326590.0
4240,350269.0,4326590.0
4241,350344.0,4326590.0
4242,350420.0,4326590.0
4243,350495.0,4326590.0
4244,350571.0,4326590.0
4245,350646.0,4326590.0
4246,350722.0,4326590.0
4247,350797.0,4326590.0
4248,350873.0,4326590.0
4249,350948.0,4326590.0
4250,351024.0,4326590.0
4251,351099.0,4326590.0
4252,351175.0,4326590.0
4253,351250.0,4326590.0
4254,351326.0,4326590.0
4255,351401.0,4326590.0
4256,351477.0,4326590.0
4257,351552.0,4326590.0
4258,351628.0,4326590.0
4259,351703.0,4326590.0
4260,351779.0,4326590.0
4261,351854.0,4326590.0
4262,351930.0,4326590.0
4263,352005.0,4326590.0
4264,352081.0,4326590.0
4265,352156.0,4326590.0
4266,352232.0,4326590.0
4267,352307.0,4326590.0
4268,352383.0,4326590.0
4269,352458.0,4326590.0
4270,352534.0,4326590.0
4271,352609.0,4326590.0
4272,352685.0,4326590.0
4273,352760.0,4326590.0
4274,352836.0,4326590.0
4275,352911.0,4326590.0
4276,352987.0,4326590.0
4277,353062.0,4326590.0
4278,353138.0,4326590.0
4279,353213.0,4326590.0
4280,353289.0,4326590.0
4281,353364.0,4326590.0
4282,353440.0,4326590.0
4283,353515.0,4326590.0
4284,353591.0,4326590.0
4285,353666.0,4326590.0
4286,353742.0,4326590.0
4287,353817.0,4326590.0
4288,353893.0,4326590.0
4289,353968.0,4326590.0
4290,354044.0,4326590.0
4291,354119.0,4326590.0
4292,354195.0,4326590.0
4293,354270.0,4326590.0
4294,354346.0,4326590.0
4295,354421.0,4326590.0
4296,354497.0,4326590.0
4297,354572.0,4326590.0
4298,354648.0,4326590.0
4299,354723.0,4326590.0
4300,354799.0,4326590.0
4301,354874.0,4326590.0
4302,354950.0,4326590.0
4303,355025.0,4326590.0
4304,355101.0,4326590.0
4305,355176.0,4326590.0
4306,355252.0,4326590.0
4307,355327.0,4326590.0
4308,355403.0,4326590.0
4309,355478.0,4326590.0
4310,355554.0,4326590.0
4311,355629.0,4326590.0
4312,355705.0,4326590.0
4313,355780.0,4326590.0
4314,355856.0,4326590.0
4315,355931.0,4326590.0
4316,356007.0,4326590.0
4317,356082.0,4326590.0
4318,356158.0,4326590.0
4319,356233.0,4326590.0
4320,356309.0,4326590.0
4321,356384.0,4326590.0
4322,356460.0,4326590.0
4323,356535.0,4326590.0
4324,356611.0,4326590.0
4325,356686.0,4326590.0
4326,356762.0,4326590.0
4327,356837.0,4326590.0
4328,356913.0,4326590.0
4329,356988.0,4326590.0
4330,357064.0,4326590.0
4331,357139.0,4326590.0
4332,357215.0,4326590.0
4333,357290.0,4326590.0
4334,357366.0,4326590.0
4335,357441.0,4326590.0
4336,357517.0,4326590.0
4337,357592.0,4326590.0
4338,357668.0,4326590.0
4339,357743.0,4326590.0
4340,357819.0,4326590.0
4341,357894.0,4326590.0
4342,357970.0,4326590.0
4343,358045.0,4326590.0
4344,358121.0,4326590.0
4345,358196.0,4326590.0
4346,358272.0,4326590.0
4347,358347.0,4326590.0
4348,358423.0,4326590.0
4349,358498.0,4326590.0
4350,358574.0,4326590.0
4351,358649.0,4326590.0
4352,358725.0,4326590.0
4353,358800.0,4326590.0
4354,358876.0,4326590.0
4355,358951.0,4326590.0
4356,359027.0,4326590.0
4357,359102.0,4326590.0
4358,359178.0,4326590.0
4359,359253.0,4326590.0
4360,359329.0,4326590.0
4361,359404.0,4326590.0
4362,359480.0,4326590.0
4363,359555.0,4326590.0
4364,359631.0,4326590.0
4365,359706.0,4326590.0
4366,359782.0,4326590.0
4367,359857.0,4326590.0
4368,359933.0,4326590.0
4369,360008.0,4326590.0
4370,360084.0,4326590.0
4371,360159.0,4326590.0
4372,360235.0,4326590.0
4373,360310.0,4326590.0
4374,360386.0,4326590.0
4375,360461.0,4326590.0
4376,360537.0,4326590.0
4377,360612.0,4326590.0
4378,360688.0,4326590.0
4379,360763.0,4326590.0
4380,349438.0,4326670.0
4381,349514.0,4326670.0
4382,349589.0,4326670.0
4383,349665.0,4326670.0
4384,349740.0,4326670.0
4385,349816.0,4326670.0
4386,349891.0,4326670.0
4387,349967.0,4326670.0
4388,350042.0,4326670.0
4389,350118.0,4326670.0
4390,350193.0,4326670.0
4391,350269.0,4326670.0
4392,350344.0,4326670.0
4393,350420.0,4326670.0
4394,350495.0,4326670.0
4395,350571.0,4326670.0
4396,350646.0,4326670.0
4397,350722.0,4326670.0
4398,350797.0,4326670.0
4399,350873.0,4326670.0
4400,350948.0,4326670.0
4401,351024.0,4326670.0
4402,351099.0,4326670.0
4403,351175.0,4326670.0
4404,351250.0,4326670.0
4405,351326.0,4326670.0
4406,351401.0,4326670.0
4407,351477.0,4326670.0
4408,351552.0,4326670.0
4409,351628.0,4326670.0
4410,351703.0,4326670.0
4411,351779.0,4326670.0
4412,351854.0,4326670.0
4413,351930.0,4326670.0
4414,352005.0,4326670.0
4415,352081.0,4326670.0
4416,352156.0,4326670.0
4417,352232.0,4326670.0
4418,352307.0,4326670.0
4419,352383.0,4326670.0
4420,352458.0,4326670.0
4421,352534.0,4326670.0
4422,352609.0,4326670.0
4423,352685.0,4326670.0
4424,352760.0,4326670.0
4425,352836.0,4326670.0
4426,352911.0,4326670.0
4427,352987.0,4326670.0
4428,353062.0,4326670.0
4429,353138.0,4326670.0
4430,353213.0,4326670.0
4431,353289.0,4326670.0
4432,353364.0,4326670.0
4433,353440.0,4326670.0
4434,353515.0,4326670.0
4435,353591.0,4326670.0
4436,353666.0,4326670.0
4437,353742.0,4326670.0
4438,353817.0,4326670.0
4439,353893.0,4326670.0
4440,353968.0,4326670.0
4441,354044.0,4326670.0
4442,354119.0,4326670.0
4443,354195.0,4326670.0
4444,354270.0,4326670.0
4445,354346.0,4326670.0
4446,354421.0,4326670.0
4447,354497.0,4326670.0
4448,354572.0,4326670.0
4449,354648.0,4326670.0
4450,354723.0,4326670.0
4451,354799.0,4326670.0
4452,354874.0,4326670.0
4453,354950.0,4326670.0
4454,355025.0,4326670.0
4455,355101.0,4326670.0
4456,355176.0,4326670.0
4457,355252.0,4326670.0
4458,355327.0,4326670.0
4459,355403.0,4326670.0
4460,355478.0,4326670.0
4461,355554.0,4326670.0
4462,355629.0,4326670.0
4463,355705.0,4326670.0
4464,355780.0,4326670.0
4465,355856.0,4326670.0
4466,355931.0,4326670.0
4467,356007.0,4326670.0
4468,356082.0,4326670.0
4469,356158.0,4326670.0
4470,356233.0,4326670.0
4471,356309.0,4326670.0
4472,356384.0,4326670.0
4473,356460.0,4326670.0
4474,356535.0,4326670.0
4475,356611.0,4326670.0
4476,356686.0,4326670.0
4477,356762.0,4326670.0
4478,356837.0,4326670.0
4479,356913.0,4326670.0
4480,356988.0,4326670.0
4481,357064.0,4326670.0
4482,357139.0,4326670.0
4483,357215.0,4326670.0
4484,357290.0,4326670.0
4485,357366.0,4326670.0
4486,357441.0,4326670.0
4487,357517.0,4326670.0
4488,357592.0,4326670.0
4489,357668.0,4326670.0
4490,357743.0,4326670.0
4491,357819.0,4326670.0
4492,357894.0,4326670.0
4493,357970.0,4326670.0
4494,358045.0,4326670.0
4495,358121.0,4326670.0
4496,358196.0,4326670.0
4497,358272.0,4326670.0
4498,358347.0,4326670.0
4499,358423.0,4326670.0
4500,358498.0,4326670.0
4501,358574.0,4326670.0
4502,358649.0,4326670.0
4503,358725.0,4326670.0
4504,358800.0,4326670.0
4505,358876.0,4326670.0
4506,358951.0,4326670.0
4507,359027.0,4326670.0
4508,359102.0,4326670.0
4509,359178.0,4326670.0
4510,359253.0,4326670.0
4511,359329.0,4326670.0
4512,359404.0,4326670.0
4513,359480.0,4326670.0
4514,359555.0,4326670.0
4515,359631.0,4326670.0
4516,359706.0,4326670.0
4517,359782.0,4326670.0
4518,359857.0,4326670.0
