RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
1.0,356980.0,4326300.0,20180501,17652.0,0.4423194718684609,,23,,0.03828896824217391,6,6,5
1.0,356980.0,4326300.0,20180502,17653.0,0.3601163609195383,,22,,0.2787097229986363,6,6,5
1.0,356980.0,4326300.0,20180503,17654.0,0.27639179194218,,15,,0.31908136380399993,6,6,5
1.0,356980.0,4326300.0,20180504,17655.0,0.5648410112945544,,19,,0.6887967198342104,6,6,5
1.0,356980.0,4326300.0,20180505,17656.0,1.2809455301300403,,22,,1.968778141691364,6,6,5
1.0,356980.0,4326300.0,20180506,17657.0,0.6405602549365872,,19,,1.9776862617778943,6,6,5
1.0,356980.0,4326300.0,20180507,17658.0,0.3822069742381993,,18,,0.4218380721022223,6,6,5
1.0,356980.0,4326300.0,20180508,17659.0,0.3944536580585272,,24,,0.11930243028166668,6,6,5
1.0,356980.0,4326300.0,20180509,17660.0,0.4447453910048824,,24,,1.2399016674675,6,6,5
1.0,356980.0,4326300.0,20180510,17661.0,0.8449129538281318,,23,,1.2804198080330431,6,6,5
1.0,356980.0,4326300.0,20180511,17662.0,0.2754319096392283,,23,,0.04678384058869566,6,6,5
1.0,356980.0,4326300.0,20180512,17663.0,0.2555120128144832,,22,,0.04102376110454545,6,6,5
1.0,356980.0,4326300.0,20180513,17664.0,0.4063668508645337,,24,,0.04560139883291667,6,6,5
1.0,356980.0,4326300.0,20180514,17665.0,0.4897776470857527,,24,,0.15653335551666667,6,6,5
1.0,356980.0,4326300.0,20180515,17666.0,0.4356522698888191,,23,,1.2631237541895652,6,6,5
1.0,356980.0,4326300.0,20180516,17667.0,0.6692588347069045,,23,,3.5277555819665216,6,6,5
1.0,356980.0,4326300.0,20180517,17668.0,0.6856816206806071,,24,,2.3205679044804173,6,6,5
1.0,356980.0,4326300.0,20180518,17669.0,0.8074833516585258,,24,,1.565588873815,6,6,5
1.0,356980.0,4326300.0,20180519,17670.0,0.3876878237162381,,23,,0.4414815826839131,6,6,5
1.0,356980.0,4326300.0,20180520,17671.0,0.3683599651905288,,24,,0.5615704007241668,6,6,5
1.0,356980.0,4326300.0,20180521,17672.0,0.332703619277279,,17,,1.6820031924052938,6,6,5
1.0,356980.0,4326300.0,20180522,17673.0,0.5579196689570308,,24,,2.5932552041150005,6,6,5
1.0,356980.0,4326300.0,20180523,17674.0,0.3680149560487971,,23,,0.6060468000573913,6,6,5
1.0,356980.0,4326300.0,20180524,17675.0,0.2225614304910896,,23,,0.22528916586086956,6,6,5
1.0,356980.0,4326300.0,20180525,17676.0,0.28762769702071794,,20,,0.111959900365,6,6,5
1.0,356980.0,4326300.0,20180526,17677.0,0.23886243321273046,,20,,0.20230187923300005,6,6,5
1.0,356980.0,4326300.0,20180527,17678.0,0.36081848340587175,,20,,0.7684735566355001,6,6,5
